Id,WnvPresent
115,0.02033117197206984
116,0.00010725182388432378
117,0.00010725182388432378
118,0.00010725182388432378
119,0.00010725182388432378
120,0.00010725182388432378
121,0.008829710367914986
122,0.003657929643650508
123,0.013102018324716745
124,6.861266464942315e-05
125,6.861266464942315e-05
126,6.861266464942315e-05
127,6.861266464942315e-05
128,6.861266464942315e-05
129,0.015523165687404531
130,0.006456399850330321
131,0.022959122491031724
132,0.00012143893527501947
133,0.00012143893527501947
134,0.00012143893527501947
135,0.00012143893527501947
136,0.00012143893527501947
137,0.014754761296940911
138,0.006134008449970155
139,0.02183079681682401
140,0.0001153383281578153
141,0.0001153383281578153
142,0.0001153383281578153
143,0.0001153383281578153
144,0.0001153383281578153
145,0.015364543322949762
146,0.006389824247901893
147,0.0227262703876796
148,0.00012017880800419918
149,0.00012017880800419918
150,0.00012017880800419918
151,0.00012017880800419918
152,0.00012017880800419918
153,0.018211250303509077
154,0.007586527918225618
155,0.026899678388272823
156,0.00014285504071990445
157,0.00014285504071990445
158,0.00014285504071990445
159,0.00014285504071990445
160,0.00014285504071990445
161,0.014248707556656698
162,0.005921849188765444
163,0.021087245973451883
164,0.00011132576023309967
165,0.00011132576023309967
166,0.00011132576023309967
167,0.00011132576023309967
168,0.00011132576023309967
169,0.010837031708676911
170,0.004494844844422391
171,0.01606485199728817
172,8.43804330761964e-05
173,8.43804330761964e-05
174,8.43804330761964e-05
175,8.43804330761964e-05
176,8.43804330761964e-05
177,0.011953727663978267
178,0.004961291513276628
179,0.01771060062301674
180,9.317974262096662e-05
181,9.317974262096662e-05
182,9.317974262096662e-05
183,9.317974262096662e-05
184,9.317974262096662e-05
185,0.009572451198386156
186,0.003967370064594307
187,0.014198990445223058
188,7.443959846319673e-05
189,7.443959846319673e-05
190,7.443959846319673e-05
191,7.443959846319673e-05
192,7.443959846319673e-05
193,0.020126904175471055
194,0.008394115440931325
195,0.029701624873925525
196,0.00015818829395501755
197,0.00015818829395501755
198,0.00015818829395501755
199,0.00015818829395501755
200,0.00015818829395501755
201,0.012152167543626668
202,0.00504424488837671
203,0.018002867134590848
204,9.474546912625067e-05
205,9.474546912625067e-05
206,9.474546912625067e-05
207,9.474546912625067e-05
208,9.474546912625067e-05
209,0.01511891227554285
210,0.006286754836139751
211,0.02236562163015412
212,0.00011822826132031889
213,0.00011822826132031889
214,0.00011822826132031889
215,0.00011822826132031889
216,0.00011822826132031889
217,0.01152845232734272
218,0.004783580253621152
219,0.01708405552492144
220,8.982634416226541e-05
221,8.982634416226541e-05
222,8.982634416226541e-05
223,8.982634416226541e-05
224,8.982634416226541e-05
225,0.009758255027989703
226,0.004044822089298073
227,0.014473284337968328
228,7.589861874023519e-05
229,7.589861874023519e-05
230,7.589861874023519e-05
231,7.589861874023519e-05
232,7.589861874023519e-05
233,0.023753178903107172
234,0.009927905255082109
235,0.034991379091567014
236,0.0001873771483027315
237,0.0001873771483027315
238,0.0001873771483027315
239,0.0001873771483027315
240,0.0001873771483027315
241,0.013617994905168317
242,0.005657605740467548
243,0.020160019230505154
244,0.00010633047355522853
245,0.00010633047355522853
246,0.00010633047355522853
247,0.00010633047355522853
248,0.00010633047355522853
249,0.014160746034259566
250,0.005884984961574111
251,0.02095796567093894
252,0.00011062871850302572
253,0.00011062871850302572
254,0.00011062871850302572
255,0.00011062871850302572
256,0.00011062871850302572
257,0.009644412914582599
258,0.003997365170151983
259,0.014305230213392393
260,7.500461172526684e-05
261,7.500461172526684e-05
262,7.500461172526684e-05
263,7.500461172526684e-05
264,7.500461172526684e-05
265,0.010806605475309117
266,0.004482144356691307
267,0.016019985760242654
268,8.414095715818145e-05
269,8.414095715818145e-05
270,8.414095715818145e-05
271,8.414095715818145e-05
272,8.414095715818145e-05
273,0.011379970982877744
274,0.004721554915341614
275,0.016865241324235513
276,8.865620719852764e-05
277,8.865620719852764e-05
278,8.865620719852764e-05
279,8.865620719852764e-05
280,8.865620719852764e-05
281,0.00857565684206466
282,0.003552148291650686
283,0.012726617847009621
284,6.66215579121313e-05
285,6.66215579121313e-05
286,6.66215579121313e-05
287,6.66215579121313e-05
288,6.66215579121313e-05
289,0.008616762217210515
290,0.0035692613588115193
291,0.012787363241881925
292,6.694364651701249e-05
293,6.694364651701249e-05
294,6.694364651701249e-05
295,6.694364651701249e-05
296,6.694364651701249e-05
297,0.017928396971198635
298,0.0074674404107657015
299,0.02648551864155836
300,0.00014059605811078096
301,0.00014059605811078096
302,0.00014059605811078096
303,0.00014059605811078096
304,0.00014059605811078096
305,0.014911024559570657
306,0.006199546392272886
307,0.022060322292315075
308,0.00011657818704943617
309,0.00011657818704943617
310,0.00011657818704943617
311,0.00011657818704943617
312,0.00011657818704943617
313,0.014595874338050648
314,0.006067382563355599
315,0.02159738175198236
316,0.00011407805178522226
317,0.00011407805178522226
318,0.00011407805178522226
319,0.00011407805178522226
320,0.00011407805178522226
321,0.021140343706368744
322,0.008822098896104148
323,0.03118183344562679
324,0.0001663241364986359
325,0.0001663241364986359
326,0.0001663241364986359
327,0.0001663241364986359
328,0.0001663241364986359
329,0.012963273218282508
330,0.0053835123389882195
331,0.019196893420307733
332,0.00010115173409058536
333,0.00010115173409058536
334,0.00010115173409058536
335,0.00010115173409058536
336,0.00010115173409058536
337,0.012443926520804702
338,0.00516624364113101
339,0.01843247336722169
340,9.704863393304486e-05
341,9.704863393304486e-05
342,9.704863393304486e-05
343,9.704863393304486e-05
344,9.704863393304486e-05
345,0.010193486677620048
346,0.004226314332059241
347,0.015115602717892095
348,7.931839286071342e-05
349,7.931839286071342e-05
350,7.931839286071342e-05
351,7.931839286071342e-05
352,7.931839286071342e-05
353,0.012450794364538423
354,0.005169115931658484
355,0.018442584586908093
356,9.710286541548922e-05
357,9.710286541548922e-05
358,9.710286541548922e-05
359,9.710286541548922e-05
360,9.710286541548922e-05
361,0.012735727320552889
362,0.005288302056652234
363,0.018862019013977296
364,9.935347983574078e-05
365,9.935347983574078e-05
366,9.935347983574078e-05
367,9.935347983574078e-05
368,9.935347983574078e-05
369,0.014114417673437756
370,0.005865570526535244
371,0.020889870713454363
372,0.00011026164395065408
373,0.00011026164395065408
374,0.00011026164395065408
375,0.00011026164395065408
376,0.00011026164395065408
377,0.012486918940638164
378,0.005184224446588726
379,0.018495768073151463
380,9.738813310886452e-05
381,9.738813310886452e-05
382,9.738813310886452e-05
383,9.738813310886452e-05
384,9.738813310886452e-05
385,0.011430363670961027
386,0.004742604307650874
387,0.016939507644549413
388,8.905329776918168e-05
389,8.905329776918168e-05
390,8.905329776918168e-05
391,8.905329776918168e-05
392,8.905329776918168e-05
393,0.013260392529823306
394,0.005507872337170213
395,0.019634045772112228
396,0.00010350105327335155
397,0.00010350105327335155
398,0.00010350105327335155
399,0.00010350105327335155
400,0.00010350105327335155
401,0.01733520141768894
402,0.007217821912368303
403,0.025616579429558934
404,0.00013586274576047697
405,0.00013586274576047697
406,0.00013586274576047697
407,0.00013586274576047697
408,0.00013586274576047697
409,0.014903633259265628
410,0.006196446153776519
411,0.022049466453510493
412,0.00011651953254965008
413,0.00011651953254965008
414,0.00011651953254965008
415,0.00011651953254965008
416,0.00011651953254965008
417,0.013289105989120274
418,0.0055198927443843625
419,0.019676285248161816
420,0.0001037281646726709
421,0.0001037281646726709
422,0.0001037281646726709
423,0.0001037281646726709
424,0.0001037281646726709
425,0.013025671297713712
426,0.005409625572720504
427,0.019288710361370837
428,0.00010164499861002704
429,0.00010164499861002704
430,0.00010164499861002704
431,0.00010164499861002704
432,0.00010164499861002704
433,0.011643068434647155
434,0.004831466471149341
435,0.017252941490382114
436,9.07298379140756e-05
437,9.07298379140756e-05
438,9.07298379140756e-05
439,9.07298379140756e-05
440,9.07298379140756e-05
441,0.015060601249986602
442,0.006262291317817593
443,0.02227999357149424
444,0.00011776535748670191
445,0.00011776535748670191
446,0.00011776535748670191
447,0.00011776535748670191
448,0.00011776535748670191
449,0.012997341181071329
450,0.005397769344216519
451,0.019247024118753387
452,0.00010142103787152347
453,0.00010142103787152347
454,0.00010142103787152347
455,0.00010142103787152347
456,0.00010142103787152347
457,0.016942365119641645
458,0.007052611986139629
459,0.025040859464192787
460,0.0001327312885893054
461,0.0001327312885893054
462,0.0001327312885893054
463,0.0001327312885893054
464,0.0001327312885893054
465,0.009422599699046637
466,0.003904917104926852
467,0.013977735133952403
468,7.326328865278452e-05
469,7.326328865278452e-05
470,7.326328865278452e-05
471,7.326328865278452e-05
472,7.326328865278452e-05
473,0.016538738616160804
474,0.006882944426818844
475,0.02444909681848378
476,0.00012951640360702628
477,0.00012951640360702628
478,0.00012951640360702628
479,0.00012951640360702628
480,0.00012951640360702628
481,0.014246329357218951
482,0.005920852446892988
483,0.021083750791432036
484,0.00011130691282115056
485,0.00011130691282115056
486,0.00011130691282115056
487,0.00011130691282115056
488,0.00011130691282115056
489,0.0080662225672014
490,0.0033401286245840333
491,0.011973575063399725
492,6.263199176301453e-05
493,6.263199176301453e-05
494,6.263199176301453e-05
495,6.263199176301453e-05
496,6.263199176301453e-05
497,0.013182842423707212
498,0.005475409332372157
499,0.019519958319984165
500,0.00010288773005211493
501,0.00010288773005211493
502,0.00010288773005211493
503,0.00010288773005211493
504,0.00010288773005211493
505,0.013141328197539126
506,0.0054580324192282864
507,0.019458881330722277
508,0.00010255944435106762
509,0.00010255944435106762
510,0.00010255944435106762
511,0.00010255944435106762
512,0.00010255944435106762
513,0.01573842262275707
514,0.006546765666368338
515,0.023275054691770002
516,0.00012314962320975634
517,0.00012314962320975634
518,0.00012314962320975634
519,0.00012314962320975634
520,0.00012314962320975634
521,0.011603121270392733
522,0.004814775944936777
523,0.017194081789268862
524,9.041491953568774e-05
525,9.041491953568774e-05
526,9.041491953568774e-05
527,9.041491953568774e-05
528,9.041491953568774e-05
529,0.015263908800252734
530,0.0063475932949776616
531,0.02257852377728707
532,0.00011937955638910457
533,0.00011937955638910457
534,0.00011937955638910457
535,0.00011937955638910457
536,0.00011937955638910457
537,0.013933725144453016
538,0.005789859423147899
539,0.020624253495896562
540,0.00010883028577703362
541,0.00010883028577703362
542,0.00010883028577703362
543,0.00010883028577703362
544,0.00010883028577703362
545,0.01303795618500418
546,0.005414766954142963
547,0.019306786554485082
548,0.00010174211945152486
549,0.00010174211945152486
550,0.00010174211945152486
551,0.00010174211945152486
552,0.00010174211945152486
553,0.01974400079310559
554,0.008232546639029089
555,0.029141985007917988
556,0.0001551187088081825
557,0.0001551187088081825
558,0.0001551187088081825
559,0.0001551187088081825
560,0.0001551187088081825
561,0.012940688721993825
562,0.0053740613343066035
563,0.019163659621486924
564,0.00010097321611110138
565,0.00010097321611110138
566,0.00010097321611110138
567,0.00010097321611110138
568,0.00010097321611110138
569,0.01298954221050098
570,0.005394505524328207
571,0.019235548151117672
572,0.00010135938617437014
573,0.00010135938617437014
574,0.00010135938617437014
575,0.00010135938617437014
576,0.00010135938617437014
577,0.016081250130579806
578,0.0066907338431220565
579,0.02377808538436871
580,0.00012587567208830402
581,0.00012587567208830402
582,0.00012587567208830402
583,0.00012587567208830402
584,0.00012587567208830402
585,0.01333747804861202
586,0.005540143819134969
587,0.019747441207077054
588,0.00010411079699860889
589,0.00010411079699860889
590,0.00010411079699860889
591,0.00010411079699860889
592,0.00010411079699860889
593,0.01344803708160997
594,0.005586433973407762
595,0.01991006246221408
596,0.00010498548007339246
597,0.00010498548007339246
598,0.00010498548007339246
599,0.00010498548007339246
600,0.00010498548007339246
601,0.014222807547925957
602,0.0059109942273170195
603,0.02104918092300896
604,0.00011112050554777155
605,0.00011112050554777155
606,0.00011112050554777155
607,0.00011112050554777155
608,0.00011112050554777155
609,0.016289301867358656
610,0.006778132381718153
611,0.024083277834515013
612,0.0001275309486167249
613,0.0001275309486167249
614,0.0001275309486167249
615,0.0001275309486167249
616,0.0001275309486167249
617,0.020305566827336655
618,0.008469528604473605
619,0.029962681552256176
620,0.00015962137638247514
621,0.00015962137638247514
622,0.00015962137638247514
623,0.00015962137638247514
624,0.00015962137638247514
625,0.016813769022076618
626,0.006998546782918191
627,0.024852348083194743
628,0.00013170673643185212
629,0.00013170673643185212
630,0.00013170673643185212
631,0.00013170673643185212
632,0.00013170673643185212
633,0.020637448282114158
634,0.00860965769300255
635,0.03044749692771253
636,0.0001622848287865327
637,0.0001622848287865327
638,0.0001622848287865327
639,0.0001622848287865327
640,0.0001622848287865327
641,0.015313024762027921
642,0.00636820402003164
643,0.02265063520189461
644,0.00011976962107986627
645,0.00011976962107986627
646,0.00011976962107986627
647,0.00011976962107986627
648,0.00011976962107986627
649,0.023414749675457286
650,0.009784480764896245
651,0.03449848912290371
652,0.0001846439421466714
653,0.0001846439421466714
654,0.0001846439421466714
655,0.0001846439421466714
656,0.0001846439421466714
657,0.022267986291988357
658,0.00929891855019731
659,0.03282713436568375
660,0.00017539646330968914
661,0.00017539646330968914
662,0.00017539646330968914
663,0.00017539646330968914
664,0.00017539646330968914
665,0.01095616302993233
666,0.004544576921182986
667,0.01624050910896672
668,8.53182212863786e-05
669,8.53182212863786e-05
670,8.53182212863786e-05
671,8.53182212863786e-05
672,8.53182212863786e-05
673,0.012807437271939986
674,0.005318304331169287
675,0.01896756102076578
676,9.99201019067861e-05
677,9.99201019067861e-05
678,9.99201019067861e-05
679,9.99201019067861e-05
680,9.99201019067861e-05
681,0.009661045256770572
682,0.004004298231474604
683,0.014329784099562948
684,7.513521350296413e-05
685,7.513521350296413e-05
686,7.513521350296413e-05
687,7.513521350296413e-05
688,7.513521350296413e-05
689,0.01108847967027309
690,0.004599821506228531
691,0.016435583828223993
692,8.63600656062042e-05
693,8.63600656062042e-05
694,8.63600656062042e-05
695,8.63600656062042e-05
696,8.63600656062042e-05
697,0.010181646100160651
698,0.004221375557355808
699,0.015098131907472079
700,7.922531763060974e-05
701,7.922531763060974e-05
702,7.922531763060974e-05
703,7.922531763060974e-05
704,7.922531763060974e-05
705,0.009507577486934204
706,0.003940331570877901
707,0.014103208567537504
708,7.393030706683548e-05
709,7.393030706683548e-05
710,7.393030706683548e-05
711,7.393030706683548e-05
712,7.393030706683548e-05
713,0.012034948221310944
714,0.004995241603234404
715,0.017830230836615064
716,9.382051205182216e-05
717,9.382051205182216e-05
718,9.382051205182216e-05
719,9.382051205182216e-05
720,9.382051205182216e-05
721,0.01093287139102999
722,0.0045348531369862125
723,0.016206167587755223
724,8.513485452626353e-05
725,8.513485452626353e-05
726,8.513485452626353e-05
727,8.513485452626353e-05
728,8.513485452626353e-05
729,0.012157168209125328
730,0.005046335557099487
731,0.0180102314917475
732,9.478493334298803e-05
733,9.478493334298803e-05
734,9.478493334298803e-05
735,9.478493334298803e-05
736,9.478493334298803e-05
737,0.010984527000470303
738,0.004556418662309762
739,0.016282328294096055
740,8.55415322750613e-05
741,8.55415322750613e-05
742,8.55415322750613e-05
743,8.55415322750613e-05
744,8.55415322750613e-05
745,0.0181486381256411
746,0.007560163356945169
747,0.02680801014402923
748,0.00014235488292584886
749,0.00014235488292584886
750,0.00014235488292584886
751,0.00014235488292584886
752,0.00014235488292584886
753,0.022766791764317392
754,0.009510041073758465
755,0.03355434874290508
756,0.00017941617544542775
757,0.00017941617544542775
758,0.00017941617544542775
759,0.00017941617544542775
760,0.00017941617544542775
761,0.016327903221909093
762,0.006794350443436425
763,0.024139895620193794
764,0.00012783814053652146
765,0.00012783814053652146
766,0.00012783814053652146
767,0.00012783814053652146
768,0.00012783814053652146
769,0.013804227907832431
770,0.00573560938723863
771,0.020433864376101143
772,0.00010780479189622008
773,0.00010780479189622008
774,0.00010780479189622008
775,0.00010780479189622008
776,0.00010780479189622008
777,0.01147136760658104
778,0.0047597328762866995
779,0.016999934580286407
780,8.937643532145195e-05
781,8.937643532145195e-05
782,8.937643532145195e-05
783,8.937643532145195e-05
784,8.937643532145195e-05
785,0.011519482526008642
786,0.004779832975437294
787,0.017070837794297647
788,8.975564594790622e-05
789,8.975564594790622e-05
790,8.975564594790622e-05
791,8.975564594790622e-05
792,8.975564594790622e-05
793,0.009377791502697661
794,0.003886244736086383
795,0.013911569674693862
796,7.291162020503886e-05
797,7.291162020503886e-05
798,7.291162020503886e-05
799,7.291162020503886e-05
800,7.291162020503886e-05
801,0.009436079463374051
802,0.0039105345549640905
803,0.01399763929210718
804,7.336908814830567e-05
805,7.336908814830567e-05
806,7.336908814830567e-05
807,7.336908814830567e-05
808,7.336908814830567e-05
809,0.010361740440812905
810,0.004296501444847678
811,0.015363839881218411
812,8.064122406997215e-05
813,8.064122406997215e-05
814,8.064122406997215e-05
815,8.064122406997215e-05
816,8.064122406997215e-05
817,0.010078395450805243
818,0.004178312033667841
819,0.014945776685504375
820,7.841378885367097e-05
821,7.841378885367097e-05
822,7.841378885367097e-05
823,7.841378885367097e-05
824,7.841378885367097e-05
825,0.011257002883566859
826,0.0046701955156134515
827,0.016684001534328384
828,8.7687396448746e-05
829,8.7687396448746e-05
830,8.7687396448746e-05
831,8.7687396448746e-05
832,8.7687396448746e-05
833,0.011125988756963415
834,0.004615483800590054
835,0.016490878979364406
836,8.665545768813955e-05
837,8.665545768813955e-05
838,8.665545768813955e-05
839,8.665545768813955e-05
840,8.665545768813955e-05
841,0.01775563640137527
842,0.007394724078140314
843,0.026232502995114027
844,0.00013921695638534
845,0.00013921695638534
846,0.00013921695638534
847,0.00013921695638534
848,0.00013921695638534
849,0.01368471528883755
850,0.005685549577190734
851,0.020258133508687565
852,0.00010685860368151103
853,0.00010685860368151103
854,0.00010685860368151103
855,0.00010685860368151103
856,0.00010685860368151103
857,0.015058188313545235
858,0.0062612790428963625
859,0.02227645013922944
860,0.000117746203489773
861,0.000117746203489773
862,0.000117746203489773
863,0.000117746203489773
864,0.000117746203489773
865,0.009957242501928447
866,0.004127788568737908
867,0.014766985506393751
868,7.746176585580194e-05
869,7.746176585580194e-05
870,7.746176585580194e-05
871,7.746176585580194e-05
872,7.746176585580194e-05
873,0.009359426004747054
874,0.003878591793691245
875,0.013884449657142644
876,7.276749127286941e-05
877,7.276749127286941e-05
878,7.276749127286941e-05
879,7.276749127286941e-05
880,7.276749127286941e-05
881,0.011774299902313953
882,0.004886302508800906
883,0.017446286889689386
884,9.176456227041958e-05
885,9.176456227041958e-05
886,9.176456227041958e-05
887,9.176456227041958e-05
888,9.176456227041958e-05
889,0.009895636122765141
890,0.004102100119584395
891,0.014676061930382732
892,7.697775000272893e-05
893,7.697775000272893e-05
894,7.697775000272893e-05
895,7.697775000272893e-05
896,7.697775000272893e-05
897,0.01130657145411581
898,0.004690897644513537
899,0.016757062099417474
900,8.807789631739066e-05
901,8.807789631739066e-05
902,8.807789631739066e-05
903,8.807789631739066e-05
904,8.807789631739066e-05
905,0.0195405126664132
906,0.008146713321807438
907,0.02884448829579622
908,0.0001534883928583489
909,0.0001534883928583489
910,0.0001534883928583489
911,0.0001534883928583489
912,0.0001534883928583489
913,0.012784828708818736
914,0.005308845001856483
915,0.018934286754206654
916,9.97414496723287e-05
917,9.97414496723287e-05
918,9.97414496723287e-05
919,9.97414496723287e-05
920,9.97414496723287e-05
921,0.011069692587446073
922,0.004591977033184662
923,0.016407887523300795
924,8.621212166664198e-05
925,8.621212166664198e-05
926,8.621212166664198e-05
927,8.621212166664198e-05
928,8.621212166664198e-05
929,0.018455806946953708
930,0.007689523947051402
931,0.027257671561957606
932,0.00014480921151432277
933,0.00014480921151432277
934,0.00014480921151432277
935,0.00014480921151432277
936,0.00014480921151432277
937,0.02157046425874094
938,0.009003898304128831
939,0.0318096185516272
940,0.0001697821774528556
941,0.0001697821774528556
942,0.0001697821774528556
943,0.0001697821774528556
944,0.0001697821774528556
945,0.026499143463937443
946,0.01109377380047939
947,0.03898464505463936
948,0.00020962368587375006
949,0.00020962368587375006
950,0.00020962368587375006
951,0.00020962368587375006
952,0.00020962368587375006
953,0.016806583951233814
954,0.006995526232487655
955,0.024841814660456422
956,0.00013164949930491107
957,0.00013164949930491107
958,0.00013164949930491107
959,0.00013164949930491107
960,0.00013164949930491107
961,0.011266274379271031
962,0.0046740676289251295
963,0.016697667331369702
964,8.776043408943729e-05
965,8.776043408943729e-05
966,8.776043408943729e-05
967,8.776043408943729e-05
968,8.776043408943729e-05
969,0.017004269872690075
970,0.007078641327021819
971,0.025131598372920626
972,0.0001332245916105435
973,0.0001332245916105435
974,0.0001332245916105435
975,0.0001332245916105435
976,0.0001332245916105435
977,0.009711264661610867
978,0.004025232623720242
979,0.01440391925816189
980,7.552957665353933e-05
981,7.552957665353933e-05
982,7.552957665353933e-05
983,7.552957665353933e-05
984,7.552957665353933e-05
985,0.010355873773645354
986,0.004294053927647741
987,0.015355185040883717
988,8.059509212156181e-05
989,8.059509212156181e-05
990,8.059509212156181e-05
991,8.059509212156181e-05
992,8.059509212156181e-05
993,0.011645958452213681
994,0.004832673994585462
995,0.017257199665425212
996,9.075262197901532e-05
997,9.075262197901532e-05
998,9.075262197901532e-05
999,9.075262197901532e-05
1000,9.075262197901532e-05
1001,0.012261032756420008
1002,0.005089761848775324
1003,0.01816318214211752
1004,9.560470048290611e-05
1005,9.560470048290611e-05
1006,9.560470048290611e-05
1007,9.560470048290611e-05
1008,9.560470048290611e-05
1009,0.01329830229196887
1010,0.005523742708506215
1011,0.019689813393163186
1012,0.00010380090633731819
1013,0.00010380090633731819
1014,0.00010380090633731819
1015,0.00010380090633731819
1016,0.00010380090633731819
1017,0.013004054176866122
1018,0.005400578714677236
1019,0.01925690203496517
1020,0.00010147410559599833
1021,0.00010147410559599833
1022,0.00010147410559599833
1023,0.00010147410559599833
1024,0.00010147410559599833
1025,0.014023137010642275
1026,0.005827321430031338
1027,0.02075569438526112
1028,0.00010953849795642718
1029,0.00010953849795642718
1030,0.00010953849795642718
1031,0.00010953849795642718
1032,0.00010953849795642718
1033,0.015164195398723232
1034,0.006305753860328277
1035,0.02243211523758897
1036,0.00011858778027619626
1037,0.00011858778027619626
1038,0.00011858778027619626
1039,0.00011858778027619626
1040,0.00011858778027619626
1041,0.02020423275052169
1042,0.008426753716707557
1043,0.029814620700600838
1044,0.0001588084954898537
1045,0.0001588084954898537
1046,0.0001588084954898537
1047,0.0001588084954898537
1048,0.0001588084954898537
1049,0.0121799972141005
1050,0.005055880021364128
1051,0.018043850750211008
1052,9.496510015964282e-05
1053,9.496510015964282e-05
1054,9.496510015964282e-05
1055,9.496510015964282e-05
1056,9.496510015964282e-05
1057,0.009742585667564679
1058,0.004038289684790759
1059,0.014450154281556542
1060,7.577555447425956e-05
1061,7.577555447425956e-05
1062,7.577555447425956e-05
1063,7.577555447425956e-05
1064,7.577555447425956e-05
1065,0.01303170726572168
1066,0.005412151692673067
1067,0.019297591814893
1068,0.00010169271696475757
1069,0.00010169271696475757
1070,0.00010169271696475757
1071,0.00010169271696475757
1072,0.00010169271696475757
1073,0.013499706296955516
1074,0.005608069526948595
1075,0.01998605669358075
1076,0.00010539432556530781
1077,0.00010539432556530781
1078,0.00010539432556530781
1079,0.00010539432556530781
1080,0.00010539432556530781
1081,0.015345463057809101
1082,0.0063818168887868135
1083,0.022698258801314326
1084,0.00012002725776555884
1085,0.00012002725776555884
1086,0.00012002725776555884
1087,0.00012002725776555884
1088,0.00012002725776555884
1089,0.0120492151022275
1090,0.00500120547851328
1091,0.017851243627394854
1092,9.393307786211317e-05
1093,9.393307786211317e-05
1094,9.393307786211317e-05
1095,9.393307786211317e-05
1096,9.393307786211317e-05
1097,0.02015021519754297
1098,0.008403954069358491
1099,0.02973568883132892
1100,0.00015837524607332395
1101,0.00015837524607332395
1102,0.00015837524607332395
1103,0.00015837524607332395
1104,0.00015837524607332395
1105,0.008662582802715386
1106,0.0035883384510352755
1107,0.012855073886268404
1108,6.730271324349375e-05
1109,6.730271324349375e-05
1110,6.730271324349375e-05
1111,6.730271324349375e-05
1112,6.730271324349375e-05
1113,0.010427119405895859
1114,0.004323778070632545
1115,0.015460287288801378
1116,8.115536172485412e-05
1117,8.115536172485412e-05
1118,8.115536172485412e-05
1119,8.115536172485412e-05
1120,8.115536172485412e-05
1121,0.014048728962160785
1122,0.005838044740728571
1123,0.020793314006042514
1124,0.00010974122976495442
1125,0.00010974122976495442
1126,0.00010974122976495442
1127,0.00010974122976495442
1128,0.00010974122976495442
1129,0.014954067211984574
1130,0.006217600925846374
1131,0.02212353885871341
1132,0.00011691977423880758
1133,0.00011691977423880758
1134,0.00011691977423880758
1135,0.00011691977423880758
1136,0.00011691977423880758
1137,0.014057470380531855
1138,0.005841707566237873
1139,0.02080616348906716
1140,0.00010981047906718017
1141,0.00010981047906718017
1142,0.00010981047906718017
1143,0.00010981047906718017
1144,0.00010981047906718017
1145,0.01435631099778803
1146,0.00596695047304049
1147,0.021245379672779702
1148,0.00011217862012295453
1149,0.00011217862012295453
1150,0.00011217862012295453
1151,0.00011217862012295453
1152,0.00011217862012295453
1153,0.01212768026236206
1154,0.005034007471134315
1155,0.017966804799127174
1156,9.455222629604084e-05
1157,9.455222629604084e-05
1158,9.455222629604084e-05
1159,9.455222629604084e-05
